first_name,last_name,email,phone,age,city,occupation,education,course_interest,lead_source,budget,preferred_schedule,previous_ai_experience,interaction_count,assigned_sales_rep,days_since_created,purchased,status,payment_status
אביב,שגב,5980.אביב.שגב@example.com,0548195962,26.0,רעננה,מעצב,תואר ראשון,Prompt Engineering,Website,1960.0,"סופ""ש",1,4,יוסי כהן,110,1,Won,paid
יובל,דהן,5981.יובל.דהן@example.com,0540528009,46.0,ראשון לציון,מפתח תוכנה,הנדסאי,Prompt Engineering,Instagram,1470.0,בוקר,0,0,מאיה בר,175,0,Counseling,pending
נדב,מזרחי,5982.נדב.מזרחי@example.com,0510023441,31.0,אשדוד,מורה,הנדסאי,Prompt Engineering,Google Ads,2650.0,גמיש,0,3,אורי שרון,143,0,Interested,pending
ענבר,אוחיון,5983.ענבר.אוחיון@example.com,0527626076,39.0,ירושלים,מנהל שיווק,תואר ראשון,AI Automation,Organic,5600.0,גמיש,0,2,אורי שרון,134,0,Contacted,pending
יונתן,רוזן,5984.יונתן.רוזן@example.com,0542464584,18.0,מודיעין,יזם,תואר שני,Prompt Engineering,WhatsApp,5850.0,ערב,0,5,יוסי כהן,49,1,Won,paid
יונתן,שפירא,5985.יונתן.שפירא@example.com,0589274945,38.0,רמת גן,מורה,תיכונית,AI Automation,WhatsApp,1950.0,בוקר,1,3,דנה לוי,5,0,Contacted,pending
רועי,אזולאי,5986.רועי.אזולאי@example.com,0595011842,32.0,ירושלים,מנהל שיווק,הנדסאי,Python for AI,Referral,4610.0,ערב,0,4,יוסי כהן,152,0,New,pending
יונתן,שפירא,5987.יונתן.שפירא@example.com,0567290968,29.0,פתח תקווה,סטודנט,תיכונית,AI Automation,Facebook,3620.0,גמיש,0,3,דנה לוי,130,0,Lost,pending
שני,שפירא,5988.שני.שפירא@example.com,0572540605,35.0,תל אביב,אנליסט,תואר ראשון,AI Automation,Google Ads,4070.0,ערב,1,0,מאיה בר,160,1,Won,paid
שני,נחום,5989.שני.נחום@example.com,0575917310,29.0,ראשון לציון,מהנדס,תואר ראשון,AI Agents,Facebook,6150.0,ערב,0,2,אורי שרון,48,1,Won,paid
עידו,מזרחי,5990.עידו.מזרחי@example.com,0519199775,18.0,אשדוד,סטודנט,הנדסאי,AI Automation,Referral,500.0,גמיש,0,3,מאיה בר,76,1,Won,paid
עומר,נחום,5991.עומר.נחום@example.com,0512019231,41.0,חיפה,סטודנט,תואר ראשון,AI Automation,Facebook,4050.0,בוקר,0,1,יוסי כהן,122,0,New,pending
אלון,אשכנזי,5992.אלון.אשכנזי@example.com,0554725072,35.0,רמת גן,מפתח תוכנה,תואר שני,Data Science,Event,4500.0,גמיש,0,5,אורי שרון,3,0,Contacted,pending
אלון,כהן,5993.אלון.כהן@example.com,0531093449,30.0,רמת גן,איש מכירות,תואר ראשון,Data Science,Facebook,7480.0,גמיש,0,2,דנה לוי,106,1,Won,paid
יובל,מזרחי,5994.יובל.מזרחי@example.com,0568009248,24.0,רעננה,יזם,תואר ראשון,Machine Learning,Facebook,6120.0,ערב,0,1,אורי שרון,38,0,Lost,pending
אלון,אוחיון,5995.אלון.אוחיון@example.com,0554893160,20.0,מודיעין,אנליסט,תואר שני,Data Science,Organic,9190.0,"סופ""ש",0,3,אורי שרון,32,0,Lost,pending
ענבר,אשכנזי,5996.ענבר.אשכנזי@example.com,0520159875,35.0,ירושלים,מהנדס,תואר ראשון,Python for AI,Instagram,5890.0,"סופ""ש",1,2,דנה לוי,96,0,Contacted,pending
דור,אוחיון,5997.דור.אוחיון@example.com,0553874982,48.0,חיפה,מהנדס,תיכונית,AI Agents,Facebook,3700.0,ערב,0,2,אורי שרון,100,0,Contacted,pending
גיא,דהן,5998.גיא.דהן@example.com,0553731198,35.0,ירושלים,מהנדס,תיכונית,Python for AI,Website,3490.0,"סופ""ש",1,3,מאיה בר,134,0,New,pending
רועי,גבאי,5999.רועי.גבאי@example.com,0599999806,21.0,באר שבע,יזם,תואר שני,AI Automation,Event,6770.0,ערב,0,2,דנה לוי,92,1,Won,paid
גלי,אוחיון,6000.גלי.אוחיון@example.com,0582734840,35.0,תל אביב,סטודנט,תואר שני,Data Science,Instagram,7250.0,גמיש,0,3,נועה גל,111,0,Counseling,pending
גיא,נחום,6001.גיא.נחום@example.com,0570602181,33.0,ראשון לציון,אנליסט,הנדסאי,Python for AI,Google Ads,4470.0,"סופ""ש",0,4,דנה לוי,51,0,Lost,pending
ענבר,דהן,6002.ענבר.דהן@example.com,0593233922,41.0,רעננה,סטודנט,תואר ראשון,AI Agents,Instagram,7760.0,גמיש,1,2,דנה לוי,126,0,Contacted,pending
אורן,מזרחי,6003.אורן.מזרחי@example.com,0562000612,38.0,רמת גן,מורה,תיכונית,AI Automation,Website,5950.0,"סופ""ש",1,3,מאיה בר,77,0,New,pending
רון,שפירא,6004.רון.שפירא@example.com,0535636016,18.0,פתח תקווה,אנליסט,הנדסאי,Python for AI,Instagram,3670.0,גמיש,1,2,יוסי כהן,111,0,Follow-up,pending
שני,פרידמן,6005.שני.פרידמן@example.com,0574147465,38.0,ירושלים,מנהל שיווק,,Data Science,Website,8250.0,בוקר,0,3,מאיה בר,97,0,Interested,pending
אסף,כהן,6006.אסף.כהן@example.com,0525990724,24.0,ירושלים,יזם,תואר ראשון,AI Automation,Google Ads,5510.0,ערב,0,3,יוסי כהן,77,1,Won,paid
רועי,סלומון,6007.רועי.סלומון@example.com,0598514607,20.0,תל אביב,מעצב,הנדסאי,Data Science,WhatsApp,8890.0,ערב,0,3,אורי שרון,39,0,New,pending
הדר,ברק,6008.הדר.ברק@example.com,0524352652,31.0,תל אביב,מפתח תוכנה,תואר ראשון,AI Agents,Referral,5350.0,ערב,1,7,מאיה בר,77,0,Contacted,pending
מור,רוזן,6009.מור.רוזן@example.com,0547584010,,אשדוד,מהנדס,תואר שני,Python for AI,Referral,5780.0,גמיש,1,6,אורי שרון,112,1,Won,paid
רותם,פרץ,6010.רותם.פרץ@example.com,0549127367,18.0,מודיעין,מנהל שיווק,תואר שני,Machine Learning,Google Ads,,בוקר,0,5,אורי שרון,31,0,New,pending
יונתן,כהן,6011.יונתן.כהן@example.com,0575142479,39.0,הרצליה,יזם,תואר ראשון,Machine Learning,Instagram,6460.0,ערב,1,0,יוסי כהן,160,0,New,pending
אביב,סלומון,6012.אביב.סלומון@example.com,0555100629,40.0,רעננה,אחר,תואר שני,AI Automation,Instagram,5720.0,ערב,0,2,מאיה בר,5,0,Contacted,pending
טל,כהן,6013.טל.כהן@example.com,0556362457,33.0,תל אביב,אנליסט,תואר שני,Python for AI,Google Ads,4890.0,גמיש,0,2,אורי שרון,10,0,Interested,pending
יונתן,ברק,6014.יונתן.ברק@example.com,0568144702,25.0,חיפה,מהנדס,דוקטורט,Machine Learning,Facebook,6460.0,ערב,0,2,נועה גל,37,1,Won,paid
ניר,מזרחי,6015.ניר.מזרחי@example.com,0567756391,24.0,ירושלים,איש מכירות,תואר ראשון,AI Agents,Facebook,5180.0,גמיש,1,2,יוסי כהן,49,0,Follow-up,pending
ענבר,אשכנזי,6016.ענבר.אשכנזי@example.com,0572707274,42.0,תל אביב,,תואר ראשון,Python for AI,Google Ads,,ערב,1,2,נועה גל,139,0,Counseling,pending
איתי,אברהם,6017.איתי.אברהם@example.com,0531790314,19.0,ירושלים,סטודנט,תואר שני,Prompt Engineering,Facebook,129200.0,בוקר,0,4,מאיה בר,54,0,Follow-up,pending
גיא,מזרחי,6018.גיא.מזרחי@example.com,0519878661,43.0,נתניה,מפתח תוכנה,תואר ראשון,AI Automation,Instagram,4300.0,ערב,1,4,אורי שרון,39,0,New,pending
אביב,מזרחי,6019.אביב.מזרחי@example.com,0582854060,32.0,ראשון לציון,,תואר ראשון,Python for AI,Website,4690.0,גמיש,0,1,דנה לוי,16,0,New,pending
יונתן,נחום,6020.יונתן.נחום@example.com,0563490920,32.0,רעננה,איש מכירות,תואר שני,Python for AI,Organic,1390.0,בוקר,0,1,נועה גל,153,0,New,pending
אורן,פרידמן,6021.אורן.פרידמן@example.com,0552190579,18.0,תל אביב,מפתח תוכנה,דוקטורט,Python for AI,Instagram,4510.0,בוקר,0,4,מאיה בר,110,1,Won,paid
עדי,רוזן,6022.עדי.רוזן@example.com,0512214475,32.0,רמת גן,סטודנט,תואר ראשון,Prompt Engineering,Organic,500.0,ערב,0,4,דנה לוי,4,0,Interested,pending
ניר,דהן,6023.ניר.דהן@example.com,0555009781,39.0,פתח תקווה,אחר,תואר ראשון,Python for AI,Facebook,2190.0,ערב,1,0,אורי שרון,29,0,Lost,pending
גלי,אוחיון,6024.גלי.אוחיון@example.com,0533646065,21.0,רמת גן,מנהל שיווק,תואר שני,AI Agents,Event,5920.0,ערב,0,4,אורי שרון,55,0,Contacted,pending
יעל,לוי,6025.יעל.לוי@example.com,0586249462,37.0,ראשון לציון,אנליסט,תואר ראשון,AI Agents,Website,5130.0,בוקר,1,0,דנה לוי,13,0,New,pending
אורי,ביטון,6026.אורי.ביטון@example.com,0533136194,34.0,תל אביב,איש מכירות,תואר ראשון,Python for AI,Google Ads,880.0,ערב,1,2,אורי שרון,143,0,Interested,pending
אביב,ביטון,6027.אביב.ביטון@example.com,0524501183,27.0,באר שבע,סטודנט,תיכונית,Data Science,Referral,2920.0,"סופ""ש",1,2,מאיה בר,66,0,New,pending
תמר,ביטון,6028.תמר.ביטון@example.com,0589081733,41.0,ירושלים,יזם,הנדסאי,Data Science,Google Ads,5650.0,ערב,0,1,יוסי כהן,36,0,Lost,pending
ניר,רוזן,6029.ניר.רוזן@example.com,0566323073,18.0,חיפה,מפתח תוכנה,תואר ראשון,Python for AI,Google Ads,660.0,ערב,1,2,מאיה בר,127,0,New,pending
אסף,ביטון,6030.אסף.ביטון@example.com,0514898712,36.0,ירושלים,מנהל שיווק,תואר ראשון,Data Science,Google Ads,4170.0,גמיש,0,3,מאיה בר,135,0,Interested,pending
שירה,ביטון,6031.שירה.ביטון@example.com,0516006039,48.0,נתניה,מפתח תוכנה,תואר שני,Machine Learning,Event,4910.0,"סופ""ש",0,4,דנה לוי,17,0,Counseling,pending
אביב,לוי,6032.אביב.לוי@example.com,0526811990,46.0,רעננה,איש מכירות,תיכונית,Prompt Engineering,WhatsApp,3630.0,גמיש,0,2,יוסי כהן,45,0,Follow-up,pending
טל,גבאי,6033.טל.גבאי@example.com,0522176502,37.0,תל אביב,סטודנט,תיכונית,Python for AI,Google Ads,1210.0,ערב,1,1,דנה לוי,53,0,Contacted,pending
רותם,אברהם,6034.רותם.אברהם@example.com,0525825919,30.0,באר שבע,סטודנט,תואר ראשון,AI Agents,Organic,1680.0,ערב,0,4,דנה לוי,51,0,Lost,pending
תמר,גבאי,6035.תמר.גבאי@example.com,0520257391,27.0,חיפה,אחר,תיכונית,AI Agents,Facebook,6820.0,ערב,0,2,מאיה בר,136,0,New,pending
מיכל,מזרחי,6036.מיכל.מזרחי@example.com,0542222680,30.0,תל אביב,איש מכירות,תואר שני,Data Science,Website,7850.0,ערב,1,3,יוסי כהן,16,1,Won,paid
איתי,דהן,6037.איתי.דהן@example.com,0574408212,38.0,באר שבע,יזם,הנדסאי,Data Science,Google Ads,6700.0,בוקר,1,5,יוסי כהן,171,0,Interested,pending
יעל,שפירא,6038.יעל.שפירא@example.com,0592778118,26.0,אשדוד,אחר,תואר שני,Python for AI,Instagram,3620.0,ערב,0,2,דנה לוי,176,0,Contacted,pending
ליאור,פרץ,6039.ליאור.פרץ@example.com,0541285412,40.0,ירושלים,אנליסט,תואר ראשון,Prompt Engineering,WhatsApp,5990.0,ערב,0,0,מאיה בר,148,1,Won,paid
אביב,רוזן,6040.אביב.רוזן@example.com,0572773571,52.0,ירושלים,,דוקטורט,Machine Learning,Organic,6360.0,ערב,1,1,יוסי כהן,86,0,Contacted,pending
טל,אוחיון,6041.טל.אוחיון@example.com,0599422196,32.0,רעננה,מהנדס,,Python for AI,WhatsApp,3630.0,ערב,1,0,נועה גל,122,0,Counseling,pending
דור,ברק,6042.דור.ברק@example.com,0565016009,21.0,נתניה,יזם,דוקטורט,Python for AI,Website,3440.0,ערב,1,2,דנה לוי,152,1,Won,paid
שני,אזולאי,6043.שני.אזולאי@example.com,0515300153,21.0,חיפה,סטודנט,תואר ראשון,Data Science,Google Ads,7000.0,ערב,0,6,דנה לוי,119,0,Contacted,pending
מיכל,פרידמן,6044.מיכל.פרידמן@example.com,0528324168,40.0,תל אביב,איש מכירות,תואר ראשון,Prompt Engineering,Organic,1480.0,ערב,0,4,יוסי כהן,170,0,New,pending
מיכל,נחום,6045.מיכל.נחום@example.com,0510650389,32.0,מודיעין,מפתח תוכנה,תיכונית,Python for AI,Facebook,4830.0,ערב,1,1,מאיה בר,23,0,Lost,pending
גיא,אוחיון,6046.גיא.אוחיון@example.com,0526982275,41.0,מודיעין,מפתח תוכנה,תואר ראשון,Data Science,WhatsApp,8390.0,"סופ""ש",1,2,מאיה בר,76,0,Lost,pending
רועי,אברהם,6047.רועי.אברהם@example.com,0583411974,28.0,נתניה,מעצב,הנדסאי,AI Agents,Facebook,6970.0,ערב,1,0,אורי שרון,87,0,Contacted,pending
גיא,גבאי,6048.גיא.גבאי@example.com,0521335782,40.0,תל אביב,מפתח תוכנה,תואר שני,Machine Learning,Organic,5730.0,בוקר,0,1,נועה גל,101,0,Counseling,pending
ענבר,סלומון,6049.ענבר.סלומון@example.com,0556386584,32.0,רמת גן,מפתח תוכנה,תואר ראשון,AI Automation,Referral,4610.0,ערב,0,3,אורי שרון,36,1,Won,paid
מור,לוי,6050.מור.לוי@example.com,0524439643,26.0,ראשון לציון,סטודנט,תואר ראשון,Prompt Engineering,Facebook,530.0,"סופ""ש",0,1,יוסי כהן,23,0,Follow-up,pending
ענבר,אוחיון,6051.ענבר.אוחיון@example.com,0576410563,29.0,תל אביב,סטודנט,הנדסאי,Prompt Engineering,Facebook,500.0,ערב,0,2,דנה לוי,141,0,Offer Sent,pending
נדב,כהן,6052.נדב.כהן@example.com,0514228176,22.0,תל אביב,מנהל שיווק,תיכונית,AI Automation,Google Ads,4790.0,ערב,1,4,נועה גל,79,0,Interested,pending
רותם,סלומון,6053.רותם.סלומון@example.com,0583305293,51.0,תל אביב,מעצב,תואר ראשון,AI Automation,Instagram,5470.0,בוקר,1,3,מאיה בר,150,0,Lost,pending
ענבר,אברהם,6054.ענבר.אברהם@example.com,0579580226,32.0,תל אביב,יזם,תואר ראשון,Python for AI,WhatsApp,710.0,גמיש,0,5,דנה לוי,151,1,Won,paid
הדר,ביטון,6055.הדר.ביטון@example.com,0578998820,39.0,פתח תקווה,מעצב,תואר ראשון,AI Automation,Facebook,1950.0,ערב,1,3,דנה לוי,156,0,Contacted,pending
יונתן,רוזן,6056.יונתן.רוזן@example.com,0519835682,28.0,רמת גן,מפתח תוכנה,דוקטורט,Machine Learning,Google Ads,4360.0,ערב,0,2,יוסי כהן,18,0,Counseling,pending
אביב,רוזן,6057.אביב.רוזן@example.com,0577023159,24.0,מודיעין,סטודנט,תיכונית,Machine Learning,Instagram,5720.0,"סופ""ש",0,3,נועה גל,95,0,New,pending
גיא,אשכנזי,6058.גיא.אשכנזי@example.com,0562719538,31.0,מודיעין,אחר,תואר ראשון,Machine Learning,Facebook,4930.0,ערב,0,4,אורי שרון,139,0,Follow-up,pending
אסף,אוחיון,6059.אסף.אוחיון@example.com,0540891520,43.0,הרצליה,מנהל שיווק,תיכונית,Prompt Engineering,Instagram,,ערב,1,3,נועה גל,69,0,Contacted,pending
אורן,מזרחי,6060.אורן.מזרחי@example.com,0585840140,28.0,תל אביב,אנליסט,תואר ראשון,AI Automation,WhatsApp,3500.0,גמיש,0,4,נועה גל,131,1,Won,paid
שני,מזרחי,6061.שני.מזרחי@example.com,0565469209,25.0,ראשון לציון,אחר,תואר ראשון,AI Automation,Referral,3480.0,גמיש,0,3,דנה לוי,37,0,Offer Sent,pending
הדר,ביטון,6062.הדר.ביטון@example.com,0520240042,34.0,תל אביב,סטודנט,תואר שני,Python for AI,WhatsApp,5130.0,ערב,0,1,דנה לוי,167,0,Interested,pending
יונתן,דהן,6063.יונתן.דהן@example.com,0554649731,37.0,נתניה,מנהל שיווק,תואר שני,Data Science,Google Ads,6050.0,"סופ""ש",0,4,מאיה בר,28,0,Contacted,pending
עומר,אזולאי,6064.עומר.אזולאי@example.com,0528387262,48.0,תל אביב,אנליסט,תיכונית,Python for AI,Instagram,5380.0,ערב,0,1,נועה גל,163,0,New,pending
אורן,פרץ,6065.אורן.פרץ@example.com,0597766496,36.0,נתניה,מורה,הנדסאי,Machine Learning,Facebook,2170.0,"סופ""ש",0,3,דנה לוי,7,0,Counseling,pending
דור,שפירא,6066.דור.שפירא@example.com,0592576452,39.0,ירושלים,אנליסט,הנדסאי,Python for AI,Google Ads,4050.0,"סופ""ש",1,2,מאיה בר,101,1,Won,paid
רותם,דהן,6067.רותם.דהן@example.com,0523513884,39.0,נתניה,מורה,,Prompt Engineering,Facebook,6000.0,"סופ""ש",1,2,אורי שרון,30,1,Won,paid
נדב,שגב,6068.נדב.שגב@example.com,0522881833,23.0,רמת גן,איש מכירות,הנדסאי,AI Automation,Facebook,3610.0,בוקר,0,2,מאיה בר,62,0,Follow-up,pending
עומר,מזרחי,6069.עומר.מזרחי@example.com,0532273906,24.0,חיפה,מורה,תואר ראשון,Machine Learning,Website,5170.0,בוקר,1,3,יוסי כהן,50,0,Lost,pending
מור,שפירא,6070.מור.שפירא@example.com,0550057012,23.0,מודיעין,מפתח תוכנה,תואר ראשון,AI Agents,Facebook,4050.0,"סופ""ש",0,3,יוסי כהן,126,0,Lost,pending
נדב,לוי,6071.נדב.לוי@example.com,0549845708,21.0,ירושלים,מפתח תוכנה,,Prompt Engineering,Website,500.0,ערב,0,3,מאיה בר,9,0,Offer Sent,pending
